cell_x,cell_y,world_x_m,world_y_m,hits,boundary_label
232,429,-20.064895,14.158923,100,outer
509,149,-0.455935,12.339246,100,outer
389,4,-0.390871,2.928705,100,outer
429,40,-0.016117,5.593205,100,outer
408,17,-0.081073,4.037319,100,outer
277,580,-23.195203,21.388458,100,outer
116,483,-26.243281,12.498339,100,outer
236,399,-18.947383,13.138547,100,outer
271,277,-13.685378,9.591181,100,outer
396,537,-17.255504,23.566757,100,outer
238,100,-9.259747,1.751615,100,outer
311,84,-5.949661,3.485349,100,outer
168,264,-17.212241,5.782476,100,outer
462,482,-12.959893,23.581845,100,outer
180,275,-17.106244,6.589486,100,outer
314,89,-5.995486,3.773273,100,outer
373,553,-18.650670,23.440220,100,outer
213,272,-15.745965,7.535341,100,outer
540,401,-7.368959,22.986903,100,outer
311,578,-21.828769,22.404755,100,outer
237,400,-18.941228,13.208990,100,outer
342,422,-15.627064,17.426668,100,outer
153,257,-17.561709,5.032228,100,outer
308,280,-12.364769,10.895402,100,outer
343,9,-2.313317,1.641576,100,outer
234,102,-9.477228,1.699636,100,outer
382,548,-18.145265,23.538024,100,outer
319,289,-12.232782,11.593671,100,outer
379,340,-11.574220,15.475526,100,outer
266,283,-14.069734,9.660252,100,outer
320,25,-3.708483,1.515039,100,outer
217,278,-15.785635,7.893707,100,outer
455,70,0.015323,7.577899,100,outer
501,186,-1.951649,13.499135,100,outer
553,376,-6.067481,22.447314,100,outer
373,0,-0.875069,2.261209,100,outer
274,403,-17.620620,14.513211,100,outer
309,281,-12.358615,10.965845,100,outer
214,272,-15.707667,7.567484,100,outer
131,503,-26.311684,13.746466,100,outer
501,451,-10.469794,23.648209,100,outer
328,114,-6.262907,5.180748,100,outer
30,271,-22.722427,1.614700,100,outer
35,386,-26.227489,6.179735,100,outer
175,546,-26.008745,16.807630,100,outer
194,559,-25.698946,17.916245,100,outer
370,376,-13.076087,16.564973,100,outer
376,307,-10.628365,14.115247,100,outer
136,209,-16.669873,2.647458,100,outer
229,108,-9.861584,1.768707,100,outer
114,270,-19.473218,4.276493,100,outer
509,162,-0.873807,12.837125,100,outer
469,89,-0.059235,8.755584,100,outer
354,288,-10.860195,12.680411,100,outer
554,313,-4.004115,20.066660,100,outer
346,284,-11.038006,12.270066,100,outer
217,399,-19.675052,12.527812,100,outer
351,399,-14.543068,16.835101,100,outer
526,251,-3.083545,16.792129,100,outer
304,287,-12.742970,11.034915,100,outer
255,282,-14.458872,9.268370,100,outer
134,221,-17.132197,3.042751,100,outer
370,3,-1.086396,2.279672,100,outer
491,113,0.011875,10.381912,100,outer
333,430,-16.228901,17.443760,100,outer
470,90,-0.053080,8.826027,100,outer
312,407,-16.293857,15.887874,100,outer
556,359,-5.406139,21.892674,100,outer
294,93,-6.890029,3.283588,100,outer
431,507,-14.950742,23.542843,100,outer
2,330,-25.691275,2.974275,100,outer
242,577,-24.439215,20.148525,100,outer
194,271,-16.441491,6.886307,100,outer
352,299,-11.290375,13.037405,100,outer
287,90,-7.061686,2.943685,100,outer
311,447,-17.617913,17.387666,100,outer
540,270,-3.158103,17.969813,100,outer
326,18,-3.253685,1.439814,100,outer
288,580,-22.773920,21.742042,100,outer
403,530,-16.762408,23.523675,100,outer
289,279,-13.060295,10.246369,100,outer
310,73,-5.634376,3.031923,100,outer
213,406,-20.053254,12.667325,100,outer
72,430,-26.224782,9.054191,100,outer
352,564,-19.808520,23.186480,100,outer
139,191,-15.976387,2.054519,100,outer
353,300,-11.284220,13.107848,100,outer
313,84,-5.873064,3.549637,100,outer
297,405,-16.804045,15.329118,100,outer
470,476,-12.460643,23.609206,100,outer
349,415,-15.133968,17.383587,100,outer
175,150,-13.279743,1.641467,100,outer
353,565,-19.802366,23.256922,100,outer
385,368,-12.244460,16.740745,100,outer
232,275,-15.114727,8.260971,100,outer
198,133,-11.852433,1.729705,100,outer
414,23,-0.044146,4.459973,100,outer
171,265,-17.129490,5.917206,100,outer
142,238,-17.372257,3.950975,100,outer
88,267,-20.372545,3.325856,100,outer
227,425,-20.127811,13.845010,100,outer
411,17,0.033823,4.133751,100,outer
389,344,-11.319812,15.950159,100,outer
543,402,-7.286208,23.121633,100,outer
403,13,-0.143989,3.723406,100,outer
239,399,-18.832488,13.234979,100,outer
111,479,-26.306198,12.184426,100,outer
395,9,-0.321800,3.313061,100,outer
219,570,-25.095070,19.141125,100,outer
371,555,-18.791555,23.452529,100,outer
285,286,-13.438496,10.385882,100,outer
101,465,-26.239166,11.326809,100,outer
553,366,-5.746042,22.064330,100,outer
183,275,-16.991349,6.685917,100,outer
345,8,-2.204576,1.667565,100,outer
15,282,-23.650486,1.553824,100,outer
228,426,-20.121657,13.915452,100,outer
236,101,-9.368488,1.725626,100,outer
310,50,-4.895065,2.151060,100,outer
504,181,-1.676034,13.404074,100,outer
550,297,-3.643005,19.325309,100,outer
240,400,-18.826333,13.305421,100,outer
13,358,-26.170023,4.400214,100,outer
112,480,-26.300043,12.254868,100,outer
346,418,-15.345295,17.402051,100,outer
212,567,-25.266727,18.801223,100,outer
388,6,-0.493457,2.973158,100,outer
204,563,-25.444538,18.390878,100,outer
145,248,-17.578801,4.430391,100,outer
358,392,-14.049971,16.792020,100,outer
164,261,-17.269003,5.539005,100,outer
16,363,-26.215847,4.688137,100,outer
196,559,-25.622350,17.980532,100,outer
539,404,-7.503689,23.069654,100,outer
311,280,-12.249874,10.991834,100,outer
504,446,-10.194179,23.553149,100,outer
237,102,-9.362333,1.796068,100,outer
438,501,-14.489790,23.538060,100,outer
148,173,-15.053110,1.654443,100,outer
323,25,-3.593588,1.611471,100,outer
450,66,-0.047593,7.263986,100,outer
39,266,-22.217022,1.712504,100,outer
214,118,-10.757499,1.669532,100,outer
509,152,-0.552367,12.454141,100,outer
367,297,-10.651611,13.442968,100,outer
17,364,-26.209693,4.758580,100,outer
321,101,-6.113124,4.457861,100,outer
503,221,-3.000090,14.903866,100,outer
506,226,-3.045914,15.191790,100,outer
277,403,-17.505725,14.609642,100,outer
137,509,-26.274758,14.169120,100,outer
372,3,-1.009800,2.343960,100,outer
260,579,-23.814131,20.803713,100,outer
318,32,-4.010087,1.718840,100,outer
451,67,-0.041439,7.334429,100,outer
388,356,-11.743837,16.377596,100,outer
255,92,-8.351523,1.991675,100,outer
159,533,-26.203648,15.795448,100,outer
368,298,-10.645457,13.513410,100,outer
254,276,-14.304307,9.006436,100,outer
138,510,-26.268603,14.239562,100,outer
170,542,-26.071661,16.493717,100,outer
373,376,-12.961192,16.661404,100,outer
507,227,-3.039760,15.262232,100,outer
189,555,-25.761863,17.602331,100,outer
186,141,-12.569165,1.650365,100,outer
2,320,-25.369835,2.591291,100,outer
500,188,-2.054235,13.543587,100,outer
163,274,-17.725173,6.004740,100,outer
552,378,-6.170068,22.491767,100,outer
68,265,-21.074224,2.606380,100,outer
377,346,-11.843680,15.641028,100,outer
143,179,-15.437466,1.723514,100,outer
148,523,-26.303491,15.058881,100,outer
261,580,-23.807977,20.874155,100,outer
314,406,-16.185116,15.913864,100,outer
389,357,-11.737683,16.448038,100,outer
220,399,-19.560157,12.624244,100,outer
535,411,-7.881891,23.209167,100,outer
476,96,-0.016153,9.248681,100,outer
31,383,-26.284250,5.936264,100,outer
171,543,-26.065506,16.564160,100,outer
547,385,-6.586567,22.599136,100,outer
205,127,-11.391480,1.724922,100,outer
258,282,-14.343977,9.364802,100,outer
182,552,-25.933520,17.262428,100,outer
411,524,-16.263157,23.551037,100,outer
373,3,-0.971501,2.376104,100,outer
477,469,-11.967546,23.566125,100,outer
369,378,-13.178674,16.609425,100,outer
315,407,-16.178961,15.984306,100,outer
256,92,-8.313224,2.023819,100,outer
53,407,-26.213140,7.562593,100,outer
382,317,-10.720014,14.691095,100,outer
30,274,-22.818859,1.729596,100,outer
56,412,-26.258965,7.850516,100,outer
245,577,-24.324319,20.244957,100,outer
292,280,-12.977544,10.381099,100,outer
197,271,-16.326595,6.982739,100,outer
201,278,-16.398409,7.379404,100,outer
290,90,-6.946791,3.040117,100,outer
106,269,-19.747461,3.981043,100,outer
490,115,-0.090711,10.426365,100,outer
154,166,-14.598312,1.579218,100,outer
291,580,-22.659025,21.838473,100,outer
364,384,-13.563029,16.678496,100,outer
177,149,-13.171002,1.667456,100,outer
296,286,-13.017214,10.739465,100,outer
134,224,-17.228629,3.157646,100,outer
342,402,-14.984185,16.660700,100,outer
491,116,-0.084556,10.496808,100,outer
348,296,-11.347137,12.793934,100,outer
468,478,-12.601527,23.621515,100,outer
340,292,-11.524948,12.383589,100,outer
379,549,-18.292304,23.479890,100,outer
221,112,-10.296547,1.664749,100,outer
555,366,-5.669445,22.128618,100,outer
251,400,-18.405051,13.659005,100,outer
82,442,-26.227525,9.835211,100,outer
353,2,-1.705325,1.694926,100,outer
402,532,-16.864994,23.568128,100,outer
370,320,-11.276027,14.420263,100,outer
505,136,-0.191258,11.712791,100,outer
235,275,-14.999832,8.357402,100,outer
349,297,-11.340982,12.864377,100,outer
557,326,-4.307091,20.660971,100,outer
341,293,-11.518794,12.454032,100,outer
417,23,0.070749,4.556405,100,outer
441,499,-14.310607,23.557895,100,outer
219,416,-20.144903,13.243173,100,outer
338,404,-15.201666,16.608721,100,outer
144,273,-18.420698,5.355707,100,outer
91,267,-20.257649,3.422287,100,outer
137,234,-17.435173,3.637062,100,outer
312,86,-5.975651,3.594090,100,outer
383,375,-12.546064,16.944546,100,outer
406,13,-0.029094,3.819838,100,outer
150,173,-14.976513,1.718731,100,outer
234,432,-20.084730,14.338106,100,outer
348,417,-15.236554,17.428040,100,outer
270,89,-7.680615,2.358939,100,outer
216,118,-10.680902,1.733820,100,outer
390,5,-0.384716,2.999148,100,outer
398,9,-0.206905,3.409493,100,outer
41,266,-22.140425,1.776792,100,outer
5,343,-25.994251,3.568586,100,outer
93,456,-26.256258,10.724972,100,outer
159,258,-17.364063,5.263390,100,outer
487,203,-3.034273,13.700192,100,outer
138,235,-17.429019,3.707504,100,outer
313,87,-5.969496,3.664532,100,outer
508,146,-0.397802,12.192206,100,outer
418,518,-15.802205,23.546254,100,outer
384,376,-12.539910,17.014988,100,outer
330,405,-15.540198,16.389868,100,outer
484,463,-11.506594,23.561342,100,outer
391,6,-0.378562,3.069590,100,outer
134,201,-16.489318,2.276783,100,outer
431,42,-0.003808,5.734090,100,outer
388,346,-11.422398,15.994612,100,outer
556,339,-4.763260,21.126706,100,outer
272,580,-23.386695,21.227738,100,outer
542,404,-7.388794,23.166086,100,outer
146,175,-15.193995,1.666752,100,outer
488,204,-3.028119,13.770634,100,outer
554,378,-6.093471,22.556055,100,outer
507,446,-10.079284,23.649581,100,outer
344,568,-20.243483,23.082522,100,outer
171,268,-17.225922,6.032101,100,outer
163,264,-17.403733,5.621756,100,outer
129,500,-26.291849,13.567283,100,outer
14,284,-23.753073,1.598276,100,outer
129,271,-18.930886,4.796951,100,outer
432,43,0.002346,5.804532,100,outer
498,217,-3.063006,14.589953,100,outer
389,347,-11.416244,16.065054,100,outer
321,441,-17.042065,17.479315,100,outer
326,407,-15.757679,16.337889,100,outer
184,552,-25.856923,17.326716,100,outer
213,121,-10.892230,1.752283,100,outer
309,58,-5.190515,2.425303,100,outer
71,266,-20.991473,2.741110,100,outer
319,102,-6.221865,4.431872,100,outer
513,233,-3.002833,15.684886,100,outer
257,276,-14.189412,9.102868,100,outer
340,570,-20.460964,23.030543,100,outer
34,384,-26.201499,6.070995,100,outer
363,294,-10.708373,13.199497,100,outer
503,188,-1.939340,13.640019,100,outer
166,274,-17.610277,6.101172,100,outer
37,389,-26.247324,6.358918,100,outer
380,383,-12.918111,17.154501,100,outer
320,103,-6.215710,4.502314,100,outer
264,580,-23.693082,20.970587,100,outer
317,443,-17.259547,17.427336,100,outer
368,0,-1.066561,2.100489,100,outer
551,381,-6.304798,22.574518,100,outer
223,399,-19.445262,12.720676,100,outer
518,433,-9.240130,23.505285,100,outer
538,411,-7.766995,23.305599,100,outer
155,530,-26.260409,15.551977,100,outer
363,559,-19.226518,23.348571,100,outer
409,526,-16.404042,23.563345,100,outer
142,182,-15.572196,1.806265,100,outer
314,288,-12.392130,11.394653,100,outer
317,34,-4.112673,1.763293,100,outer
162,160,-14.099061,1.606579,100,outer
286,455,-18.832524,16.890454,100,outer
471,92,-0.079070,8.934767,100,outer
38,390,-26.241169,6.429361,100,outer
166,539,-26.128423,16.250246,100,outer
72,266,-20.953175,2.773254,100,outer
177,548,-25.996436,16.948515,100,outer
200,272,-16.243844,7.117469,100,outer
550,385,-6.471672,22.695568,100,outer
508,159,-0.815673,12.690086,100,outer
185,143,-12.671751,1.694817,100,outer
269,402,-17.779968,14.314193,100,outer
553,310,-3.945981,19.919620,100,outer
203,277,-16.289669,7.405393,100,outer
109,270,-19.664710,4.115774,100,outer
48,403,-26.276057,7.248679,100,outer
472,93,-0.072915,9.005210,100,outer
356,290,-10.847886,12.821296,100,outer
538,267,-3.138267,17.790630,100,outer
388,359,-11.840269,16.492491,100,outer
348,286,-11.025697,12.410950,100,outer
359,561,-19.443999,23.296592,100,outer
387,543,-17.793053,23.507251,100,outer
528,253,-3.071236,16.933013,100,outer
246,275,-14.578550,8.710986,100,outer
133,218,-17.074064,2.895712,100,outer
63,419,-26.215884,8.343613,100,outer
555,356,-5.348006,21.745634,100,outer
278,456,-19.171055,16.671601,100,outer
298,285,-12.908473,10.765455,100,outer
204,278,-16.283514,7.475835,100,outer
410,526,-16.365743,23.595489,100,outer
377,349,-11.940112,15.755924,100,outer
351,297,-11.264385,12.928665,100,outer
294,580,-22.544130,21.934905,100,outer
362,306,-11.132399,13.626934,100,outer
341,283,-11.197354,12.071048,100,outer
542,273,-3.177938,18.148996,100,outer
146,273,-18.344101,5.419995,100,outer
309,71,-5.608387,2.923182,100,outer
494,196,-2.541177,13.657111,100,outer
299,286,-12.902318,10.835897,100,outer
247,96,-8.786486,1.887717,100,outer
236,575,-24.604717,19.879064,100,outer
137,224,-17.113734,3.254078,100,outer
138,189,-15.950397,1.945778,100,outer
313,41,-4.490875,1.902806,100,outer
238,276,-14.917081,8.492133,100,outer
74,433,-26.244617,9.233374,100,outer
363,307,-11.126244,13.697376,100,outer
254,400,-18.290156,13.755437,100,outer
340,403,-15.092926,16.634711,100,outer
241,281,-14.962906,8.780057,100,outer
289,92,-7.049377,3.084569,100,outer
448,494,-13.881798,23.591411,100,outer
356,2,-1.590430,1.791358,100,outer
507,171,-1.239699,13.117522,100,outer
284,279,-13.251787,10.085649,100,outer
401,10,-0.124154,3.544223,100,outer
189,270,-16.600839,6.687289,100,outer
545,283,-3.384482,18.628412,100,outer
530,420,-8.362678,23.393133,100,outer
556,329,-4.441821,20.743722,100,outer
147,273,-18.305803,5.452139,100,outer
388,336,-11.100959,15.611628,100,outer
154,169,-14.694744,1.694113,100,outer
321,575,-21.349354,22.611300,100,outer
140,234,-17.320278,3.733494,100,outer
378,551,-18.394890,23.524343,100,outer
226,423,-20.101821,13.736269,100,outer
230,573,-24.770219,19.609604,100,outer
89,268,-20.366390,3.396298,100,outer
558,338,-4.654520,21.152695,100,outer
337,290,-11.575555,12.210561,100,outer
243,97,-8.971823,1.797440,100,outer
543,395,-7.061200,22.853544,100,outer
549,289,-3.424152,18.986778,100,outer
141,235,-17.314123,3.803936,100,outer
416,25,-0.031837,4.600858,100,outer
309,48,-4.869076,2.042319,100,outer
279,285,-13.636142,10.154720,100,outer
317,577,-21.566835,22.559321,100,outer
226,279,-15.473094,8.221301,100,outer
110,476,-26.248064,12.037387,100,outer
137,201,-16.374423,2.373215,100,outer
386,2,-0.441478,2.755677,100,outer
275,580,-23.271799,21.324170,100,outer
416,519,-15.910945,23.520264,100,outer
491,204,-2.913223,13.867066,100,outer
234,399,-19.023980,13.074259,100,outer
269,91,-7.783201,2.403392,100,outer
155,255,-17.420825,5.019919,100,outer
174,268,-17.111027,6.128533,100,outer
322,103,-6.139114,4.566602,100,outer
325,437,-16.760296,17.454697,100,outer
526,427,-8.740879,23.532646,100,outer
218,274,-15.618761,7.772657,100,outer
387,3,-0.435324,2.826119,100,outer
417,520,-15.904791,23.590707,100,outer
383,378,-12.642496,17.059441,100,outer
552,299,-3.630696,19.466194,100,outer
114,482,-26.287734,12.395753,100,outer
309,578,-21.905366,22.340468,100,outer
376,339,-11.656971,15.340796,100,outer
505,224,-3.019925,15.083049,100,outer
127,272,-19.039627,4.770961,100,outer
206,565,-25.432229,18.531762,100,outer
483,465,-11.609180,23.605795,100,outer
147,250,-17.566492,4.571276,100,outer
74,266,-20.876578,2.837542,100,outer
442,55,-0.000397,6.585552,100,outer
18,365,-26.203539,4.829022,100,outer
198,561,-25.610041,18.121417,100,outer
193,137,-12.172500,1.722179,100,outer
508,149,-0.494234,12.307102,100,outer
29,380,-26.264415,5.757081,100,outer
222,280,-15.658431,8.131023,100,outer
452,68,-0.035284,7.404871,100,outer
399,533,-17.012033,23.509995,100,outer
169,274,-17.495382,6.197604,100,outer
369,299,-10.639302,13.583852,100,outer
148,251,-17.560338,4.641718,100,outer
323,103,-6.100815,4.598746,100,outer
19,366,-26.197384,4.899464,100,outer
509,230,-3.059595,15.441415,100,outer
139,511,-26.262449,14.310005,100,outer
180,549,-25.913685,17.083245,100,outer
191,558,-25.781698,17.781514,100,outer
272,403,-17.697216,14.448923,100,outer
151,256,-17.606162,4.929642,100,outer
133,208,-16.752624,2.512728,100,outer
307,95,-6.456438,3.778056,100,outer
212,272,-15.784263,7.503197,100,outer
521,433,-9.125235,23.601717,100,outer
255,579,-24.005623,20.642993,100,outer
453,69,-0.029130,7.475313,100,outer
289,455,-18.717629,16.986886,100,outer
351,287,-10.942946,12.545681,100,outer
264,282,-14.114186,9.557666,100,outer
370,300,-10.633148,13.654295,100,outer
140,512,-26.256294,14.380447,100,outer
335,571,-20.684600,22.908121,100,outer
172,544,-26.059352,16.634602,100,outer
160,161,-14.207802,1.580590,100,outer
502,190,-2.041926,13.684472,100,outer
359,407,-14.493832,17.398639,100,outer
309,61,-5.286947,2.540198,100,outer
379,385,-13.020697,17.198954,100,outer
380,350,-11.857361,15.890654,100,outer
112,270,-19.549815,4.212205,100,outer
63,265,-21.265716,2.445660,100,outer
478,98,-0.003845,9.389565,100,outer
249,275,-14.463655,8.807418,100,outer
173,545,-26.053197,16.705044,100,outer
456,488,-13.382547,23.618772,100,outer
549,387,-6.574258,22.740021,100,outer
161,162,-14.201648,1.651032,100,outer
260,284,-14.331668,9.505687,100,outer
227,107,-9.906037,1.666121,100,outer
207,278,-16.168619,7.572267,100,outer
158,273,-17.884521,5.805722,100,outer
331,573,-20.902082,22.856142,100,outer
489,113,-0.064721,10.317625,100,outer
191,270,-16.524242,6.751577,100,outer
518,436,-9.336562,23.620180,100,outer
284,89,-7.144437,2.808955,100,outer
59,416,-26.272646,8.100142,100,outer
302,286,-12.787423,10.932329,100,outer
554,358,-5.450592,21.790087,100,outer
4,300,-24.650360,1.889611,100,outer
386,365,-12.109730,16.657993,100,outer
192,271,-16.518087,6.822019,100,outer
24,278,-23.177225,1.689925,100,outer
555,323,-4.287256,20.481787,100,outer
269,454,-19.451453,16.305709,100,outer
257,400,-18.175261,13.851868,100,outer
244,281,-14.848010,8.876488,100,outer
388,543,-17.754755,23.539395,100,outer
55,265,-21.572104,2.188509,100,outer
222,113,-10.290392,1.735191,100,outer
375,392,-13.398899,17.338467,100,outer
240,576,-24.483667,20.045939,100,outer
287,279,-13.136892,10.182081,100,outer
308,73,-5.710973,2.967635,100,outer
387,366,-12.103575,16.728436,100,outer
332,430,-16.267199,17.411616,100,outer
140,272,-18.541748,5.188833,100,outer
200,131,-11.711548,1.717396,100,outer
355,5,-1.725160,1.874110,100,outer
270,455,-19.445298,16.376151,100,outer
372,323,-11.295862,14.599446,100,outer
245,282,-14.841856,8.946931,100,outer
285,89,-7.106139,2.841098,100,outer
312,43,-4.593461,1.947259,100,outer
3,340,-25.974416,3.389403,100,outer
229,274,-15.197479,8.126240,100,outer
490,458,-11.116084,23.562714,100,outer
424,513,-15.411695,23.547626,100,outer
319,576,-21.458094,22.585310,100,outer
389,3,-0.358727,2.890407,100,outer
351,565,-19.878962,23.192634,100,outer
263,452,-19.616955,16.036249,100,outer
324,282,-11.816283,11.486302,100,outer
95,459,-26.276093,10.904155,100,outer
230,275,-15.191324,8.196683,100,outer
546,395,-6.946305,22.949976,100,outer
370,398,-13.783254,17.407537,100,outer
136,231,-17.377040,3.490023,100,outer
376,329,-11.335532,14.957812,100,outer
196,133,-11.929030,1.665417,100,outer
282,285,-13.521247,10.251152,100,outer
311,83,-5.917517,3.447051,100,outer
327,436,-16.651555,17.480687,100,outer
314,88,-5.963342,3.734974,100,outer
278,580,-23.156904,21.420602,100,outer
236,434,-20.072421,14.478991,100,outer
237,399,-18.909084,13.170691,100,outer
43,268,-22.128116,1.917676,100,outer
433,45,-0.023643,5.913273,100,outer
120,488,-26.250808,12.818407,100,outer
169,264,-17.173943,5.814620,100,outer
463,482,-12.921595,23.613989,100,outer
267,278,-13.870715,9.500904,100,outer
153,256,-17.529566,4.993930,100,outer
308,50,-4.971662,2.086772,100,outer
238,400,-18.902930,13.241133,100,outer
379,339,-11.542076,15.437228,100,outer
434,46,-0.017489,5.983715,100,outer
10,356,-26.220630,4.227185,100,outer
558,341,-4.750951,21.267590,100,outer
553,375,-6.035338,22.409016,100,outer
121,489,-26.244653,12.888849,100,outer
551,302,-3.765426,19.548945,100,outer
168,155,-13.708551,1.607951,100,outer
309,280,-12.326471,10.927546,100,outer
320,289,-12.194484,11.625815,100,outer
459,484,-13.139076,23.562010,100,outer
370,555,-18.829853,23.420385,100,outer
202,562,-25.488991,18.288291,100,outer
378,1,-0.715721,2.460227,100,outer
459,75,0.007797,7.897967,100,outer
14,362,-26.260300,4.585551,100,outer
194,558,-25.666803,17.877946,100,outer
275,403,-17.582321,14.545355,100,outer
136,208,-16.637729,2.609160,100,outer
235,101,-9.406786,1.693482,100,outer
258,579,-23.890728,20.739425,100,outer
210,273,-15.893004,7.477207,100,outer
365,296,-10.696064,13.340381,100,outer
135,508,-26.319211,14.066534,100,outer
526,250,-3.051401,16.753830,100,outer
195,559,-25.660648,17.948388,100,outer
497,452,-10.655131,23.557931,100,outer
187,555,-25.838459,17.538043,100,outer
0,320,-25.446432,2.527003,100,outer
66,265,-21.150821,2.542092,100,outer
316,31,-4.054540,1.616254,100,outer
470,89,-0.020936,8.787728,100,outer
312,406,-16.261713,15.849576,100,outer
207,124,-11.218452,1.674315,100,outer
307,62,-5.395688,2.514209,100,outer
32,272,-22.677974,1.717287,100,outer
366,297,-10.689909,13.410824,100,outer
157,532,-26.248101,15.692862,100,outer
473,94,-0.066761,9.075652,100,outer
555,313,-3.965816,20.098804,100,outer
40,392,-26.228860,6.570245,100,outer
545,391,-6.856028,22.764639,100,outer
530,256,-3.091071,17.112196,100,outer
313,407,-16.255558,15.920018,100,outer
308,63,-5.389533,2.584651,100,outer
254,92,-8.389821,1.959531,100,outer
378,387,-13.123284,17.243407,100,outer
495,118,0.004349,10.701980,100,outer
432,507,-14.912444,23.574987,100,outer
474,95,-0.060606,9.146094,100,outer
527,250,-3.013103,16.785974,100,outer
195,271,-16.403192,6.918451,100,outer
496,119,0.010504,10.772422,100,outer
51,406,-26.257593,7.460006,100,outer
353,299,-11.252076,13.069549,100,outer
104,269,-19.824058,3.916755,100,outer
304,579,-22.129002,22.218046,100,outer
437,503,-14.592376,23.582513,100,outer
364,308,-11.120090,13.767818,100,outer
499,124,-0.035321,11.060346,100,outer
384,323,-10.836281,14.985173,100,outer
290,279,-13.021996,10.278513,100,outer
136,221,-17.055600,3.107039,100,outer
470,475,-12.428499,23.570908,100,outer
353,564,-19.770222,23.218624,100,outer
273,455,-19.330403,16.472583,100,outer
199,277,-16.442862,7.276817,100,outer
232,274,-15.082583,8.222672,100,outer
346,296,-11.423733,12.729647,100,outer
365,309,-11.113935,13.838261,100,outer
338,292,-11.601545,12.319301,100,outer
327,17,-3.183242,1.433660,100,outer
76,435,-26.232308,9.374258,100,outer
363,385,-13.633472,16.684651,100,outer
308,449,-17.797096,17.367831,100,outer
142,237,-17.340113,3.912677,100,outer
176,150,-13.241444,1.673611,100,outer
214,405,-19.982811,12.661171,100,outer
374,394,-13.501485,17.382920,100,outer
327,282,-11.701388,11.582734,100,outer
386,368,-12.206162,16.772889,100,outer
387,333,-11.042825,15.464589,100,outer
233,275,-15.076429,8.293115,100,outer
378,364,-12.383973,16.362543,100,outer
489,201,-2.893388,13.687883,100,outer
423,515,-15.514281,23.592078,100,outer
285,285,-13.406352,10.347584,100,outer
558,331,-4.429512,20.884606,100,outer
236,280,-15.122254,8.581038,100,outer
553,365,-5.713898,22.026032,100,outer
47,264,-21.846347,1.893059,100,outer
228,425,-20.089513,13.877154,100,outer
175,270,-17.137016,6.237274,100,outer
224,571,-24.935722,19.340144,100,outer
240,399,-18.794189,13.267123,100,outer
396,9,-0.283502,3.345205,100,outer
548,286,-3.366018,18.839739,100,outer
339,292,-11.563246,12.351445,100,outer
372,555,-18.753257,23.484673,100,outer
358,391,-14.017827,16.753721,100,outer
270,278,-13.755820,9.597336,100,outer
346,8,-2.166278,1.699709,100,outer
395,538,-17.325947,23.572911,100,outer
461,483,-13.030336,23.588000,100,outer
148,172,-15.020966,1.616145,100,outer
232,431,-20.129183,14.235520,100,outer
347,418,-15.306996,17.434194,100,outer
179,276,-17.176686,6.595640,100,outer
509,151,-0.520223,12.415842,100,outer
554,302,-3.650531,19.645377,100,outer
321,100,-6.080980,4.419563,100,outer
116,485,-26.307569,12.574936,100,outer
505,446,-10.155880,23.585293,100,outer
149,253,-17.586327,4.750459,100,outer
323,289,-12.079589,11.722247,100,outer
160,262,-17.454340,5.448728,100,outer
451,66,-0.009295,7.296130,100,outer
213,274,-15.810253,7.611937,100,outer
381,1,-0.600826,2.556658,100,outer
454,71,-0.055119,7.584054,100,outer
278,403,-17.467426,14.641786,100,outer
319,26,-3.778925,1.521194,100,outer
229,398,-19.183328,12.875241,100,outer
507,226,-3.007616,15.223934,100,outer
21,369,-26.217219,5.078647,100,outer
325,106,-6.120650,4.777929,100,outer
261,579,-23.775833,20.835857,100,outer
161,263,-17.448186,5.519170,100,outer
389,356,-11.705539,16.409740,100,outer
338,570,-20.537561,22.966255,100,outer
31,382,-26.252106,5.897966,100,outer
379,342,-11.638508,15.552123,100,outer
455,72,-0.048965,7.654496,100,outer
508,227,-3.001462,15.294376,100,outer
163,538,-26.211174,16.115516,100,outer
372,303,-10.652983,13.833478,100,outer
142,515,-26.276129,14.559630,100,outer
182,551,-25.901376,17.224130,100,outer
500,452,-10.540236,23.654363,100,outer
511,232,-3.047286,15.582300,100,outer
369,377,-13.146530,16.571127,100,outer
557,348,-5.014257,21.503535,100,outer
315,406,-16.146817,15.946008,100,outer
221,399,-19.521859,12.656388,100,outer
361,293,-10.752826,13.096911,100,outer
338,426,-15.908833,17.451286,100,outer
284,455,-18.909121,16.826167,100,outer
345,285,-11.108448,12.276220,100,outer
259,282,-14.305678,9.396946,100,outer
183,552,-25.895221,17.294572,100,outer
430,509,-15.053328,23.587296,100,outer
136,211,-16.734161,2.724055,100,outer
316,407,-16.140663,16.016450,100,outer
536,410,-7.811448,23.203013,100,outer
201,277,-16.366265,7.341105,100,outer
509,164,-0.938095,12.913721,100,outer
315,33,-4.157126,1.660707,100,outer
164,538,-26.172875,16.147660,100,outer
554,315,-4.068402,20.143256,100,outer
206,126,-11.321038,1.718767,100,outer
335,11,-2.683992,1.461021,100,outer
57,412,-26.220667,7.882660,100,outer
250,578,-24.164971,20.443975,100,outer
338,282,-11.280105,11.936317,100,outer
548,384,-6.516125,22.592982,100,outer
134,223,-17.196485,3.119348,100,outer
