cell_x,cell_y,world_x_m,world_y_m,hits
258,276,7.939250,-0.761632,100
258,277,7.939250,-0.711632,100
258,278,7.939250,-0.661632,100
259,277,7.989250,-0.711632,100
336,570,11.839250,13.938369,100
337,569,11.889250,13.888369,100
337,570,11.889250,13.938369,100
337,571,11.889250,13.988369,100
338,570,11.939250,13.938369,100
456,486,17.839250,9.738369,100
457,485,17.889250,9.688369,100
457,486,17.889250,9.738369,100
457,487,17.889250,9.788369,100
458,486,17.939250,9.738369,100
323,405,11.189250,5.688369,100
323,407,11.189250,5.788369,100
324,406,11.239250,5.738369,100
309,287,10.489250,-0.211632,100
310,286,10.539250,-0.261632,100
310,287,10.539250,-0.211632,100
310,288,10.539250,-0.161632,100
311,287,10.589250,-0.211632,100
141,515,2.089250,11.188369,100
141,516,2.089250,11.238369,100
142,515,2.139250,11.188369,100
180,551,4.039250,12.988369,100
181,550,4.089250,12.938369,100
181,551,4.089250,12.988369,100
181,552,4.089250,13.038369,100
182,551,4.139250,12.988369,100
44,398,-2.760750,5.338369,100
45,397,-2.710750,5.288369,100
45,398,-2.710750,5.338369,100
45,399,-2.710750,5.388369,100
46,398,-2.660750,5.338369,100
309,99,10.489250,-9.611632,100
309,100,10.489250,-9.561632,100
310,99,10.539250,-9.611632,100
264,401,8.239250,5.488369,100
265,400,8.289250,5.438369,100
265,401,8.289250,5.488369,100
265,402,8.289250,5.538369,100
266,401,8.339250,5.488369,100
300,95,10.039250,-9.811632,100
301,94,10.089250,-9.861632,100
301,95,10.089250,-9.811632,100
301,96,10.089250,-9.761632,100
302,95,10.139250,-9.811632,100
311,288,10.589250,-0.161632,100
311,289,10.589250,-0.111632,100
312,288,10.639250,-0.161632,100
336,426,11.839250,6.738369,100
337,425,11.889250,6.688369,100
337,426,11.889250,6.738369,100
337,427,11.889250,6.788369,100
338,426,11.939250,6.738369,100
247,577,7.389250,14.288369,100
248,576,7.439250,14.238369,100
248,577,7.439250,14.288369,100
248,578,7.439250,14.338369,100
249,577,7.489250,14.288369,100
282,455,9.139250,8.188369,100
283,454,9.189250,8.138369,100
283,455,9.189250,8.188369,100
283,456,9.189250,8.238369,100
284,455,9.239250,8.188369,100
478,101,18.939250,-9.511632,100
479,100,18.989250,-9.561632,100
479,101,18.989250,-9.511632,100
479,102,18.989250,-9.461632,100
480,101,19.039250,-9.511632,100
294,280,9.739250,-0.561632,100
295,279,9.789250,-0.611632,100
295,280,9.789250,-0.561632,100
295,281,9.789250,-0.511632,100
296,280,9.839250,-0.561632,100
348,400,12.439250,5.438369,100
349,399,12.489250,5.388369,100
349,400,12.489250,5.438369,100
349,401,12.489250,5.488369,100
350,400,12.539250,5.438369,100
200,273,5.039250,-0.911632,100
201,272,5.089250,-0.961632,100
201,273,5.089250,-0.911632,100
201,274,5.089250,-0.861632,100
202,273,5.139250,-0.911632,100
428,509,16.439250,10.888369,100
429,508,16.489250,10.838369,100
429,509,16.489250,10.888369,100
429,510,16.489250,10.938369,100
430,509,16.539250,10.888369,100
46,399,-2.660750,5.388369,100
46,400,-2.660750,5.438369,100
47,399,-2.610750,5.388369,100
494,454,19.739250,8.138369,100
495,453,19.789250,8.088369,100
495,454,19.789250,8.138369,100
495,455,19.789250,8.188369,100
496,454,19.839250,8.138369,100
266,402,8.339250,5.538369,100
266,403,8.339250,5.588369,100
267,402,8.389250,5.538369,100
252,283,7.639250,-0.411632,100
253,282,7.689250,-0.461632,100
253,283,7.689250,-0.411632,100
253,284,7.689250,-0.361632,100
254,283,7.739250,-0.411632,100
48,404,-2.560750,5.638369,100
49,403,-2.510750,5.588369,100
49,404,-2.510750,5.638369,100
49,405,-2.510750,5.688369,100
50,404,-2.460750,5.638369,100
507,164,20.389250,-6.361632,100
508,163,20.439250,-6.411632,100
508,164,20.439250,-6.361632,100
508,165,20.439250,-6.311632,100
509,164,20.489250,-6.361632,100
55,263,-2.210750,-1.411632,100
56,262,-2.160750,-1.461632,100
56,263,-2.160750,-1.411632,100
56,264,-2.160750,-1.361632,100
57,263,-2.110750,-1.411632,100
538,268,21.939250,-1.161632,100
539,267,21.989250,-1.211632,100
539,268,21.989250,-1.161632,100
539,269,21.989250,-1.111632,100
540,268,22.039250,-1.161632,100
249,578,7.489250,14.338369,100
249,579,7.489250,14.388369,100
250,578,7.539250,14.338369,100
215,401,5.789250,5.488369,100
216,400,5.839250,5.438369,100
216,401,5.839250,5.488369,100
216,402,5.839250,5.538369,100
217,401,5.889250,5.488369,100
375,390,13.789250,4.938369,100
376,389,13.839250,4.888369,100
376,390,13.839250,4.938369,100
376,391,13.839250,4.988369,100
377,390,13.889250,4.938369,100
336,282,11.839250,-0.461632,100
337,281,11.889250,-0.511632,100
337,282,11.889250,-0.461632,100
337,283,11.889250,-0.411632,100
338,282,11.939250,-0.461632,100
496,455,19.839250,8.188369,100
496,456,19.839250,8.238369,100
497,455,19.889250,8.188369,100
482,107,19.139250,-9.211632,100
483,106,19.189250,-9.261632,100
483,107,19.189250,-9.211632,100
483,108,19.189250,-9.161632,100
484,107,19.239250,-9.211632,100
200,129,5.039250,-8.111632,100
201,128,5.089250,-8.161632,100
201,129,5.089250,-8.111632,100
201,130,5.089250,-8.061632,100
202,129,5.139250,-8.111632,100
329,14,11.489250,-13.861632,100
330,13,11.539250,-13.911632,100
330,14,11.539250,-13.861632,100
330,15,11.539250,-13.811632,100
331,14,11.589250,-13.861632,100
535,262,21.789250,-1.461632,100
536,261,21.839250,-1.511632,100
536,262,21.839250,-1.461632,100
536,263,21.839250,-1.411632,100
537,262,21.889250,-1.461632,100
4,337,-4.760751,2.288369,100
4,338,-4.760751,2.338369,100
4,339,-4.760751,2.388369,100
5,338,-4.710751,2.338369,100
360,1,13.039250,-14.511632,100
361,0,13.089250,-14.561632,100
361,1,13.089250,-14.511632,100
361,2,13.089250,-14.461632,100
362,1,13.139250,-14.511632,100
223,112,6.189250,-8.961632,100
224,111,6.239250,-9.011632,100
224,112,6.239250,-8.961632,100
224,113,6.239250,-8.911632,100
225,112,6.289250,-8.961632,100
302,405,10.139250,5.688369,100
303,404,10.189250,5.638369,100
303,405,10.189250,5.688369,100
303,406,10.189250,5.738369,100
304,405,10.239250,5.688369,100
376,354,13.839250,3.138369,100
377,353,13.889250,3.088369,100
377,354,13.889250,3.138369,100
377,355,13.889250,3.188369,100
378,354,13.939250,3.138369,100
251,94,7.589250,-9.861632,100
252,93,7.639250,-9.911632,100
252,94,7.639250,-9.861632,100
252,95,7.639250,-9.811632,100
253,94,7.689250,-9.861632,100
284,91,9.239250,-10.011632,100
285,90,9.289250,-10.061632,100
285,91,9.289250,-10.011632,100
285,92,9.289250,-9.961632,100
286,91,9.339250,-10.011632,100
80,441,-0.960750,7.488369,100
81,440,-0.910750,7.438369,100
81,441,-0.910750,7.488369,100
81,442,-0.910750,7.538369,100
82,441,-0.860750,7.488369,100
0,332,-4.960751,2.038369,100
1,331,-4.910751,1.988369,100
1,332,-4.910751,2.038369,100
1,333,-4.910751,2.088369,100
2,332,-4.860751,2.038369,100
25,276,-3.710750,-0.761632,100
26,275,-3.660750,-0.811632,100
26,276,-3.660750,-0.761632,100
26,277,-3.660750,-0.711632,100
27,276,-3.610750,-0.761632,100
308,76,10.439250,-10.761632,100
309,75,10.489250,-10.811632,100
309,76,10.489250,-10.761632,100
309,77,10.489250,-10.711632,100
310,76,10.539250,-10.761632,100
546,393,22.339250,5.088369,100
547,392,22.389250,5.038369,100
547,393,22.389250,5.088369,100
547,394,22.389250,5.138369,100
548,393,22.439250,5.088369,100
304,451,10.239250,7.988369,100
305,450,10.289250,7.938369,100
305,451,10.289250,7.988369,100
305,452,10.289250,8.038369,100
306,451,10.339250,7.988369,100
279,278,8.989250,-0.661632,100
280,277,9.039250,-0.711632,100
280,278,9.039250,-0.661632,100
280,279,9.039250,-0.611632,100
281,278,9.089250,-0.661632,100
184,269,4.239250,-1.111632,100
185,268,4.289250,-1.161632,100
185,269,4.289250,-1.111632,100
185,270,4.289250,-1.061632,100
186,269,4.339250,-1.111632,100
493,201,19.689250,-4.511632,100
494,200,19.739250,-4.561632,100
494,201,19.739250,-4.511632,100
494,202,19.739250,-4.461632,100
495,201,19.789250,-4.511632,100
370,396,13.539250,5.238369,100
371,395,13.589250,5.188369,100
371,396,13.589250,5.238369,100
371,397,13.589250,5.288369,100
372,396,13.639250,5.238369,100
137,194,1.889250,-4.861632,100
138,193,1.939250,-4.911632,100
138,194,1.939250,-4.861632,100
138,195,1.939250,-4.811632,100
139,194,1.989250,-4.861632,100
237,281,6.889250,-0.511632,100
238,280,6.939250,-0.561632,100
238,281,6.939250,-0.511632,100
238,282,6.939250,-0.461632,100
239,281,6.989250,-0.511632,100
336,403,11.839250,5.588369,100
337,402,11.889250,5.538369,100
337,403,11.889250,5.588369,100
337,404,11.889250,5.638369,100
338,403,11.939250,5.588369,100
142,272,2.139250,-0.961632,100
143,271,2.189250,-1.011632,100
143,272,2.189250,-0.961632,100
143,273,2.189250,-0.911632,100
144,272,2.239250,-0.961632,100
84,447,-0.760750,7.788369,100
85,446,-0.710750,7.738369,100
85,447,-0.710750,7.788369,100
85,448,-0.710750,7.838369,100
86,447,-0.660750,7.788369,100
542,279,22.139250,-0.611632,100
543,278,22.189250,-0.661632,100
543,279,22.189250,-0.611632,100
543,280,22.189250,-0.561632,100
544,279,22.239250,-0.611632,100
5,303,-4.710751,0.588368,100
6,302,-4.660751,0.538368,100
6,303,-4.660751,0.588368,100
6,304,-4.660751,0.638368,100
7,303,-4.610751,0.588368,100
225,572,6.289250,14.038369,100
226,571,6.339250,13.988369,100
226,572,6.339250,14.038369,100
226,573,6.339250,14.088369,100
227,572,6.389250,14.038369,100
186,270,4.339250,-1.061632,100
186,271,4.339250,-1.011632,100
187,270,4.389250,-1.061632,100
506,176,20.339250,-5.761632,100
507,175,20.389250,-5.811632,100
507,176,20.389250,-5.761632,100
507,177,20.389250,-5.711632,100
508,176,20.439250,-5.761632,100
463,480,18.189250,9.438369,100
464,479,18.239250,9.388369,100
464,480,18.239250,9.438369,100
464,481,18.239250,9.488369,100
465,480,18.289250,9.438369,100
383,371,14.189250,3.988369,100
384,370,14.239250,3.938369,100
384,371,14.239250,3.988369,100
384,372,14.239250,4.038369,100
385,371,14.289250,3.988369,100
7,349,-4.610751,2.888369,100
8,348,-4.560751,2.838369,100
8,349,-4.560751,2.888369,100
8,350,-4.560751,2.938369,100
9,349,-4.510751,2.888369,100
555,334,22.789250,2.138369,100
556,333,22.839250,2.088369,100
556,334,22.839250,2.138369,100
556,335,22.839250,2.188369,100
557,334,22.889250,2.138369,100
387,341,14.389250,2.488369,100
388,340,14.439250,2.438369,100
388,341,14.439250,2.488369,100
388,342,14.439250,2.538369,100
389,341,14.489250,2.488369,100
332,405,11.639250,5.688369,100
333,404,11.689250,5.638369,100
333,405,11.689250,5.688369,100
333,406,11.689250,5.738369,100
334,405,11.739250,5.688369,100
422,33,16.139250,-12.911632,100
423,32,16.189250,-12.961632,100
423,33,16.189250,-12.911632,100
423,34,16.189250,-12.861632,100
424,33,16.239250,-12.911632,100
173,152,3.689250,-6.961632,100
174,151,3.739250,-7.011632,100
174,152,3.739250,-6.961632,100
174,153,3.739250,-6.911632,100
175,152,3.789250,-6.961632,100
314,91,10.739250,-10.011632,100
315,90,10.789250,-10.061632,100
315,91,10.789250,-10.011632,100
315,92,10.789250,-9.961632,100
316,91,10.839250,-10.011632,100
348,4,12.439250,-14.361632,100
349,3,12.489250,-14.411632,100
349,4,12.489250,-14.361632,100
349,5,12.489250,-14.311632,100
350,4,12.539250,-14.361632,100
44,267,-2.760750,-1.211632,100
45,266,-2.710750,-1.261632,100
45,267,-2.710750,-1.211632,100
45,268,-2.710750,-1.161632,100
46,267,-2.660750,-1.211632,100
553,373,22.689250,4.088369,100
554,372,22.739250,4.038369,100
554,373,22.739250,4.088369,100
554,374,22.739250,4.138369,100
555,373,22.789250,4.088369,100
397,534,14.889250,12.138369,100
398,533,14.939250,12.088369,100
398,534,14.939250,12.138369,100
398,535,14.939250,12.188369,100
399,534,14.989250,12.138369,100
1,305,-4.910751,0.688368,100
2,304,-4.860751,0.638368,100
2,305,-4.860751,0.688368,100
2,306,-4.860751,0.738368,100
3,305,-4.810751,0.688368,100
255,450,7.789250,7.938369,100
256,449,7.839250,7.888369,100
256,450,7.839250,7.938369,100
256,451,7.839250,7.988369,100
257,450,7.889250,7.938369,100
317,282,10.889250,-0.461632,100
318,281,10.939250,-0.511632,100
318,282,10.939250,-0.461632,100
318,283,10.939250,-0.411632,100
319,282,10.989250,-0.461632,100
247,446,7.389250,7.738369,100
248,445,7.439250,7.688369,100
248,446,7.439250,7.738369,100
248,447,7.439250,7.788369,100
249,446,7.489250,7.738369,100
222,273,6.139250,-0.911632,100
223,272,6.189250,-0.961632,100
223,273,6.189250,-0.911632,100
223,274,6.189250,-0.861632,100
224,273,6.239250,-0.911632,100
376,331,13.839250,1.988369,100
377,330,13.889250,1.938369,100
377,331,13.889250,1.988369,100
377,332,13.889250,2.038369,100
378,331,13.939250,1.988369,100
389,342,14.489250,2.538369,100
389,343,14.489250,2.588369,100
390,342,14.539250,2.538369,100
275,285,8.789250,-0.311632,100
276,284,8.839250,-0.361632,100
276,285,8.839250,-0.311632,100
276,286,8.839250,-0.261632,100
277,285,8.889250,-0.311632,100
424,34,16.239250,-12.861632,100
424,35,16.239250,-12.811632,100
425,34,16.289250,-12.861632,100
180,276,4.039250,-0.761632,100
181,275,4.089250,-0.811632,100
181,276,4.089250,-0.761632,100
181,277,4.089250,-0.711632,100
182,276,4.139250,-0.761632,100
316,92,10.839250,-9.961632,100
316,93,10.839250,-9.911632,100
317,92,10.889250,-9.961632,100
131,271,1.589250,-1.011632,100
132,270,1.639250,-1.061632,100
132,271,1.639250,-1.011632,100
132,272,1.639250,-0.961632,100
133,271,1.689250,-1.011632,100
321,23,11.089250,-13.411632,100
322,22,11.139250,-13.461632,100
322,23,11.139250,-13.411632,100
322,24,11.139250,-13.361632,100
323,23,11.189250,-13.411632,100
110,477,0.539250,9.288369,100
111,476,0.589250,9.238369,100
111,477,0.589250,9.288369,100
111,478,0.589250,9.338369,100
112,477,0.639250,9.288369,100
548,294,22.439250,0.138368,100
549,293,22.489250,0.088368,100
549,294,22.489250,0.138368,100
549,295,22.489250,0.188368,100
550,294,22.539250,0.138368,100
555,374,22.789250,4.138369,100
555,375,22.789250,4.188369,100
556,374,22.839250,4.138369,100
325,405,11.289250,5.688369,100
325,406,11.289250,5.738369,100
325,407,11.289250,5.788369,100
326,406,11.339250,5.738369,100
320,27,11.039250,-13.211632,100
321,26,11.089250,-13.261632,100
321,27,11.089250,-13.211632,100
321,28,11.089250,-13.161632,100
322,27,11.139250,-13.211632,100
265,91,8.289250,-10.011632,100
266,90,8.339250,-10.061632,100
266,91,8.339250,-10.011632,100
266,92,8.339250,-9.961632,100
267,91,8.389250,-10.011632,100
211,120,5.589250,-8.561632,100
212,119,5.639250,-8.611632,100
212,120,5.639250,-8.561632,100
212,121,5.639250,-8.511632,100
213,120,5.689250,-8.561632,100
355,393,12.789250,5.088369,100
356,392,12.839250,5.038369,100
356,393,12.839250,5.088369,100
356,394,12.839250,5.138369,100
357,393,12.889250,5.088369,100
490,209,19.539250,-4.111632,100
491,208,19.589250,-4.161632,100
491,209,19.589250,-4.111632,100
491,210,19.589250,-4.061632,100
492,209,19.639250,-4.111632,100
226,279,6.339250,-0.611632,100
227,278,6.389250,-0.661632,100
227,279,6.389250,-0.611632,100
227,280,6.389250,-0.561632,100
228,279,6.439250,-0.611632,100
154,260,2.739250,-1.561632,100
155,259,2.789250,-1.611632,100
155,260,2.789250,-1.561632,100
155,261,2.789250,-1.511632,100
156,260,2.839250,-1.561632,100
448,63,17.439250,-11.411632,100
449,62,17.489250,-11.461632,100
449,63,17.489250,-11.411632,100
449,64,17.489250,-11.361632,100
450,63,17.539250,-11.411632,100
259,276,7.989250,-0.761632,100
260,275,8.039250,-0.811632,100
260,276,8.039250,-0.761632,100
260,277,8.039250,-0.711632,100
261,276,8.089250,-0.761632,100
234,103,6.739250,-9.411632,100
235,102,6.789250,-9.461632,100
235,103,6.789250,-9.411632,100
235,104,6.789250,-9.361632,100
236,103,6.839250,-9.411632,100
321,108,11.089250,-9.161632,100
322,107,11.139250,-9.211632,100
322,108,11.139250,-9.161632,100
322,109,11.139250,-9.111632,100
323,108,11.189250,-9.161632,100
502,183,20.139250,-5.411632,100
503,182,20.189250,-5.461632,100
503,183,20.189250,-5.411632,100
503,184,20.189250,-5.361632,100
504,183,20.239250,-5.411632,100
123,272,1.189250,-0.961632,100
124,271,1.239250,-1.011632,100
124,272,1.239250,-0.961632,100
124,273,1.239250,-0.911632,100
125,272,1.289250,-0.961632,100
121,491,1.089250,9.988369,100
122,490,1.139250,9.938369,100
122,491,1.139250,9.988369,100
122,492,1.139250,10.038369,100
123,491,1.189250,9.988369,100
551,304,22.589250,0.638368,100
552,303,22.639250,0.588368,100
552,304,22.639250,0.638368,100
552,305,22.639250,0.688368,100
553,304,22.689250,0.638368,100
378,4,13.939250,-14.361632,100
379,3,13.989250,-14.411632,100
379,4,13.989250,-14.361632,100
379,5,13.989250,-14.311632,100
380,4,14.039250,-14.361632,100
459,78,17.989250,-10.661632,100
460,77,18.039250,-10.711632,100
460,78,18.039250,-10.661632,100
460,79,18.039250,-10.611632,100
461,78,18.089250,-10.661632,100
537,406,21.889250,5.738369,100
538,405,21.939250,5.688369,100
538,406,21.939250,5.738369,100
538,407,21.939250,5.788369,100
539,406,21.989250,5.738369,100
370,0,13.539250,-14.561632,100
371,0,13.589250,-14.561632,100
371,1,13.589250,-14.511632,100
372,0,13.639250,-14.561632,100
300,579,10.039250,14.388369,100
301,578,10.089250,14.338369,100
301,579,10.089250,14.388369,100
301,580,10.089250,14.438369,100
302,579,10.139250,14.388369,100
293,454,9.689250,8.138369,100
294,453,9.739250,8.088369,100
294,454,9.739250,8.138369,100
294,455,9.739250,8.188369,100
295,454,9.789250,8.138369,100
316,29,10.839250,-13.111632,100
317,28,10.889250,-13.161632,100
317,29,10.889250,-13.111632,100
317,30,10.889250,-13.061632,100
318,29,10.939250,-13.111632,100
555,311,22.789250,0.988368,100
556,310,22.839250,0.938368,100
556,311,22.839250,0.988368,100
556,312,22.839250,1.038368,100
557,311,22.889250,0.988368,100
261,277,8.089250,-0.711632,100
261,278,8.089250,-0.661632,100
262,277,8.139250,-0.711632,100
515,238,20.789250,-2.661632,100
516,237,20.839250,-2.711632,100
516,238,20.839250,-2.661632,100
516,239,20.839250,-2.611632,100
517,238,20.889250,-2.661632,100
358,291,12.939250,-0.011632,100
359,290,12.989250,-0.061632,100
359,291,12.989250,-0.011632,100
359,292,12.989250,0.038368,100
360,291,13.039250,-0.011632,100
507,154,20.389250,-6.861632,100
508,153,20.439250,-6.911632,100
508,154,20.439250,-6.861632,100
508,155,20.439250,-6.811632,100
509,154,20.489250,-6.861632,100
169,275,3.489250,-0.811632,100
170,274,3.539250,-0.861632,100
170,275,3.539250,-0.811632,100
170,276,3.539250,-0.761632,100
171,275,3.589250,-0.811632,100
376,308,13.839250,0.838368,100
377,307,13.889250,0.788368,100
377,308,13.889250,0.838368,100
377,309,13.889250,0.888368,100
378,308,13.939250,0.838368,100
146,520,2.339250,11.438369,100
147,519,2.389250,11.388369,100
147,520,2.389250,11.438369,100
147,521,2.389250,11.488369,100
148,520,2.439250,11.438369,100
387,354,14.389250,3.138369,100
388,353,14.439250,3.088369,100
388,354,14.439250,3.138369,100
388,355,14.439250,3.188369,100
389,354,14.489250,3.138369,100
432,505,16.639250,10.688369,100
433,504,16.689250,10.638369,100
433,505,16.689250,10.688369,100
433,506,16.689250,10.738369,100
434,505,16.739250,10.688369,100
132,213,1.639250,-3.911632,100
133,212,1.689250,-3.961632,100
133,213,1.689250,-3.911632,100
133,214,1.689250,-3.861632,100
134,213,1.739250,-3.911632,100
307,65,10.389250,-11.311632,100
308,64,10.439250,-11.361632,100
